NCESSCH,NAME,STREET,CITY,STATE,ZIP,LAT,LON,CNTY
340072703029,The Ethical Community Charter School,95 Broadway,JERSEY CITY,NJ,07306,40.735924000000004,-74.072382,34017
340072903027,Vineland Public Charter School,1480 Pennsylvania Ave.,VINELAND,NJ,08332,39.434777000000004,-75.002911,34011
340073003028,Newark Educators Community Charter School,9-11 Hill St,NEWARK,NJ,07102,40.728075000000004,-74.17948200000001,34013
340073103022,Riverbank Charter School of Excellence,1300 Hornberger Ave,Roebling,NJ,08554,40.115783,-74.780922,34005
340073403037,Hoboken Dual Language Charter School,123 Jefferson Street,HOBOKEN,NJ,07030,40.739364,-74.03789,34017
340073503055,Hatikvah International Academy Charter School,7 Lexington Avenue,East Brunswick,NJ,08816,40.40664,-74.417931,34023
340074003047,The Barack Obama Green Charter High School,35 Watchung ave,Plainfield,NJ,07060,40.620506,-74.42323,34039
340074103050,Academy for Urban Leadership Charter School,612 Amboy Ave,Perth Amboy,NJ,08861,40.520900000000005,-74.275831,34023
340074403139,Benjamin Banneker Preparatory Charter School,300 Willingboro Way,Willingboro,NJ,08046,40.052723,-74.88945,34005
340074503137,Passaic Arts and Science Charter School,7 St. Francis Way,Passaic,NJ,07055,40.858977,-74.123275,34031
340074603143,Thomas Edison EnergySmart Charter School,150 Pierce Street,Somerset,NJ,08873,40.528330000000004,-74.522741,34035
340074803144,John P. Holland Charter School,190 Oliver Street,Paterson,NJ,07501,40.913519,-74.17394,34031
340074903184,Millville Public Charter School,1101 Wheaton Avenue,Millville,NJ,08332,39.407777,-75.032002,34011
340075000224,Brookside School,100 Brookside Avenue,Allendale,NJ,07401,41.029952,-74.136471,34003
340075000226,Hillside Elementary School,89 Hillsdale Avenue,Allendale,NJ,07401,41.031406000000004,-74.140575,34003
340075103180,Great Oaks Legacy Charter School,24 Maiden Lane,Newark,NJ,07102,40.734425,-74.17488,34013
340075203186,The Kingdom Charter School of Leadership,121 West Church Street,Blackwood,NJ,08012,39.802033,-75.070668,34007
340075303183,M.E.T.S. Charter School,211 SHERMAN AVE,JERSEY CITY,NJ,07307,40.728412,-74.04096200000001,34017
340075403181,Peoples Preparatory Charter School,321 Bergen Street,Newark,NJ,07103,40.734770000000005,-74.19514000000001,34013
340075503187,Roseville Community Charter School,540 ORANGE STREET,NEWARK,NJ,07107,40.754149,-74.193886,34013
340075603185,Dr Lena Edwards Academic Charter School,509 Bramhall Ave.,Jersey City,NJ,07304,40.71379,-74.072607,34017
340075903196,BelovED Community Charter School,508 Grand Street,Jersey City,NJ,07302,40.71792,-74.058321,34017
340076303247,Hope Community Charter School,836 S. 4th Street,Camden,NJ,08103,39.935078000000004,-75.12233,34007
340076403256,Philip's Academy Charter School,342 Central Avenue,Newark,NJ,07103,40.746532,-74.186307,34013
340076503254,Paterson Arts and Science Charter School,225 Grand Street,Paterson,NJ,07501,40.90979,-74.180222,34031
340076603265,Compass Academy Charter School,23 West Chestnut Ave,Vineland,NJ,08360,39.47784,-75.041981,34011
340076703251,Jersey City Global Charter School,255 Congress Street,Jersey City,NJ,07307,40.753238,-74.051958,34017
340076903010,Lambertville Public School,200 N. Main,Lambertville,NJ,08530,40.37366,-74.944543,34019
340076903036,South Hunterdon Regional High School,301 Mt Airy Harbourton Rd,Lambertville,NJ,08530,40.387097000000004,-74.890426,34019
340076903038,Stockton Borough School,19 South Main St.,Stockton,NJ,08559,40.405148000000004,-74.975097,34019
340076903048,West Amwell Township School,1417 Rt 179,Lambertville,NJ,08530,40.387029,-74.92031800000001,34019
340077003291,Trenton Stem-to-Civics Charter School,1555 Pennington Raod,Ewing,NJ,08618,40.251928,-74.778086,34021
340077103287,Atlantic Community Charter School,112 South New York Rd,Galloway,NJ,08205,39.482,-74.458091,34001
340077203313,Mastery Schools of Camden Inc.,1001 North 17th Street,Camden,NJ,08105,39.950167,-75.10076500000001,34007
340077303275,Link Community Charter School,23 Pennsyvania Ave,Newark,NJ,07114,40.724622000000004,-74.180091,34013
340077403308,Great Futures Charter School,225 Morris Blvd,Jersey City,NJ,07302,40.715513,-74.044826,34017
340077503285,International Academy of Trenton Charter School,500 Perry Street,Trenton,NJ,08618,40.225032,-74.758191,34021
340077603299,Camden Prep Inc.,1575 Mt. Ephraim Ave,Camden,NJ,08104,39.92543,-75.106013,34007
340077703307,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,525 Clinton Street,Camden,NJ,08103,39.93871,-75.119861,34007
340077803329,Marie H Katzenbach High School,320 Sullivan Way,Trenton,NJ,08628,40.253013,-74.813188,34021
340077803377,Marie H Katzenbach Elementary/ Middle School for the Deaf,320 Sullivan Way,Trenton,NJ,08628,40.253013,-74.813188,34021
340077903353,College Achieve Central Charter School,365 Emerson Ave,Plainfield,NJ,07062,40.633343000000004,-74.40426000000001,34039
340078103335,Empowerment Academy Charter School,240 Ege Avenue,Jersey City,NJ,07304,40.71586,-74.085401,34017
340078203371,Bridgeton Public Charter School,790 East Commerce Ave,Bridgeton,NJ,08302,39.423409,-75.206926,34011
340078303345,International Academy of Atlantic City Charter School,6718 Black Horse Pike,Egg Harbor Township,NJ,08234,39.40405,-74.560221,34001
340078403383,Philip's Academy Charter School of Paterson,47 State Street,Paterson,NJ,07501,40.908586,-74.161681,34031
340078503390,Camden's Promise Charter School,879 Beideman Ave,Camden,NJ,08105,39.95723,-75.085451,34007
340078603385,Cresthaven Academy Charter School,530 West 7th Street,Plainfield,NJ,07060,40.60998,-74.423991,34039
340078703387,Hudson Arts and Science Charter School,131 Midland Ave,Kearny,NJ,07032,40.77013,-74.143141,34017
340078803423,LEAD Charter School,201 Bergen Street,Newark,NJ,07103,40.73837,-74.19367100000001,34013
340078903411,Ocean Academy Charter School,678 5th St,Lakewood,NJ,08701,40.093810000000005,-74.223461,34029
340079103403,College Achieve Greater Asbury Park Charter School,508 3rd Avenue,Asbury Park,NJ,07712,40.222452000000004,-74.006755,34025
340079203419,Achieve Community Charter School,352 South 7th Street,Newark,NJ,07112,40.721716,-74.202907,34013
340079303413,College Achieve Paterson Charter School,21 Market Street,Paterson,NJ,07501,40.91507,-74.178081,34031
340079403457,Achievers Early College Prep Charter School,500 Smith Street,Trenton,NJ,08611,40.202335,-74.749099,34021
340079503451,Middlesex County STEM Charter School,430 Market Street,Perth Amboy,NJ,08861,40.510759,-74.28201200000001,34023
340079600669,BERGEN CO JDC,296 E Ridgewood Ave,PARAMUS,NJ,07652,40.865158,-74.053026,34003
340079700675,ESSEX CO JDC,80 DURYEA STREET,NEWARK,NJ,08302,40.747708,-74.185314,34013
340079800686,OCEAN CO JDC,165 SUNSET AVENUE,TOMS RIVER,NJ,08754,40.00558,-74.224637,34029
340079900681,MIDDLESEX CO JDC,US HIGHWAY 130,NEW BRUNSWICK,NJ,08902,40.428125,-74.48931900000001,34023
340080000671,BURLINGTON CO JDC,620 PEMBERTON  BROWNS MILLS RD,MT   HOLLY,NJ,08060,39.967221,-74.633298,34005
340080100691,UNION CO JDC,1075 EDWARD STREET,NEWARK,NJ,07036,40.610665000000004,-74.253237,34039
340080200672,CAMDEN CO JDC,WOODBURY TURNERSVILLE RD  LAKE,BLACKWOODLEX,NJ,08012,39.783698,-75.06669000000001,34007
340080300667,ATLANTIC CO JDC,800 BUFFALO AVENUE,EGG HARBOR CITY,NJ,08215,39.536584000000005,-74.633763,34001
340080400685,MORRIS CO JDC,460 WEST HANOVER AVE,MORRISTOWN,NJ,07963,40.83218,-74.519986,34027
340081005028,Alloway Township School,43 CEDAR ST,ALLOWAY,NJ,08001,39.558413,-75.36434,34033
340084005790,Alpha Borough School,817 NORTH BOULEVARD,ALPHA,NJ,08865,40.664346,-75.164709,34041
340087000228,Alpine Elementary School,500 HILLSIDE AVENUE,ALPINE,NJ,07620,40.94104,-73.927947,34003
340090005324,Florence M. Burd,219 NEWTON SPARTA ROAD,NEWTON,NJ,07860,41.039752,-74.704835,34037
340090005326,Long Pond School,707 LIMECREST RD,NEWTON,NJ,07860,41.033077,-74.70659,34037
340093000157,Thurgood Marshall Elementary School,600 MONROE AVENUE,ASBURY PARK,NJ,07712,40.218342,-74.010723,34025
340093003301,Barack Obama Elementary School,1300 BANGS AVENUE,ASBURY PARK,NJ,07712,40.218430000000005,-74.021741,34025
340093003732,Asbury Park High School,1001 SUNSET AVENUE,ASBURY PARK,NJ,07712,40.228272000000004,-74.01287,34025
340093003740,Bradley Elementary School,1100 THIRD AVENUE,ASBURY PARK,NJ,07712,40.224449,-74.016493,34025
340093003742,Dr. Martin Luther King Middle School,1200 BANGS AVENUE,ASBURY PARK,NJ,07712,40.218293,-74.01969100000001,34025
340096000010,Atlantic City High School,1400 N Albany Avenue,Atlantic City,NJ,08401,39.367652,-74.476901,34001
340096000012,Sovereign Avenue School,3205 Arctic Avenue,Atlantic City,NJ,08401,39.355289,-74.451819,34001
340096000016,Chelsea Heights School,4101  Filbert Avenue,Atlantic City,NJ,08401,39.355887,-74.463964,34001
340096000018,Texas Avenue School,2523 Arctic Avenue,Atlantic City,NJ,08401,39.357948,-74.443963,34001
340096000020,New York Avenue School,411 N New York Avenue,Atlantic City,NJ,08401,39.367851,-74.432599,34001
340096000022,Uptown School Complex,323 Madison Avenue,Atlantic City,NJ,08401,39.371031,-74.417277,34001
340096000026,Pennsylvania Ave School,201 N. Pennsylvania Avenue,Atlantic City,NJ,08401,39.366962,-74.419685,34001
340096000028,Richmond Avenue School,4115 Ventnor Avenue,Atlantic City,NJ,08401,39.349261,-74.46003900000001,34001
340096000030,Venice Park School,1601 N Penrose Avenue,Atlantic City,NJ,08401,39.375791,-74.448768,34001
340096000032,Dr Martin Luther King Jr School Complex,1700 Marmora Avenue,Atlantic City,NJ,08401,39.364755,-74.438725,34001
340096003259,Brighton Avenue School,30 N. Brighton Avenue,Atlantic City,NJ,08401,39.3556,-74.4484,34001
340099000034,Atlantic County Institute of Technology,5080 ATLANTIC AVENUE,MAYS LANDING,NJ,08330,39.44086,-74.692594,34001
340099003175,Atlantic County Alternative High School,4805 Nawakwa Blvd,Mays Landing,NJ,08330,39.438250000000004,-74.69380100000001,34001
340102003746,Atlantic Highlands Elementary School,140 FIRST AVENUE,ATLANTIC HIGHLANDS,NJ,07716,40.411410000000004,-74.038364,34025
340105001298,Audubon Junior/Senior High School,350 EDGEWOOD AVENUE,AUDUBON,NJ,08106,39.884901,-75.07636600000001,34007
340105001300,Haviland Avenue School,240 SOUTH HAVILAND AVENUE,AUDUBON,NJ,08106,39.894349,-75.064457,34007
340105001302,Mansion Avenue School,300 MANSION AVENUE,AUDUBON,NJ,08106,39.888333,-75.073428,34007
340111001702,Avalon Elementary School,235 32ND STREET,AVALON,NJ,08202,39.095695,-74.725035,34009
340114003748,Avon Elementary School,505 LINCOLN AVENUE,AVON,NJ,07717,40.190296000000004,-74.02104200000001,34025
340117001308,Avon Elementary School,862 MERCER DR,HADDONFIELD,NJ,08033,39.880605,-75.044559,34007
340117001312,Woodland Middle School,1 SCHOOL LANE,BARRINGTON,NJ,08007,39.868874,-75.049429,34007
340120000950,BASS RIVER TOWNSHIP ELEMENTARY SCHOOL,11 NORTH MAPLE AVENUE,NEW GRETNA,NJ,08224,39.593766,-74.452196,34005
340123004568,Bay Head Elementary,145 GROVE STREET,BAY HEAD,NJ,08742,40.069662,-74.05022100000001,34029
340126000001,Midtown Community School #8,550 AVENUE A,BAYONNE,NJ,07002,40.667192,-74.123461,34017
340126000141,Nicholas Oresko Community School,33 East 24th Street,BAYONNE,NJ,07002,40.664022,-74.115419,34017
340126002704,Bayonne High School,669 AVENUE A,BAYONNE,NJ,07002,40.672386,-74.12123700000001,34017
340126002710,Walter F. Robinson Community School,95 WEST 31ST STREET,BAYONNE,NJ,07002,40.672395,-74.116973,34017
340126002712,John M. Bailey Community School,75 WEST 10TH STREET,BAYONNE,NJ,07002,40.657335,-74.129074,34017
340126002714,Henry E. Harris Community School,135 AVENUE C,BAYONNE,NJ,07002,40.650731,-74.131004,34017
340126002716,Horace Mann Community School,25 WEST 38TH STREET,BAYONNE,NJ,07002,40.676338,-74.108849,34017
340126002718,Lincoln Community School #5,208 PROSPECT AVENUE,BAYONNE,NJ,07002,40.667030000000004,-74.110352,34017
340126002720,Mary J Donohoe Community School,38 DODGE STREET,BAYONNE,NJ,07002,40.65184,-74.12721,34017
340126002722,Philip G. Vroom Community School,18 WEST 26TH ST,BAYONNE,NJ,07002,40.6666,-74.1169,34017
340126002728,Washington Community School #9,191 AVENUE B,BAYONNE,NJ,07002,40.683841,-74.10878100000001,34017
340126002730,Woodrow Wilson Community School,101 WEST 56TH STREET,BAYONNE,NJ,07002,40.688702,-74.10311800000001,34017
340126003447,Bayonne Alternative High School,669 Avenue A,Bayonne,NJ,07002,40.672386,-74.12123700000001,34017
340129004570,Beach Haven School,8th Street & Beach Avenue,Beach Haven,NJ,08008,39.568112,-74.237442,34029
340132005120,Bedminster Township Public School,234 Somerville Road,Bedminster,NJ,07921,40.678132,-74.643507,34035
340135001954,Belleville High School,100 PASSAIC AVE,BELLEVILLE,NJ,07109,40.803326,-74.162008,34013
340135001956,Belleville Middle School,279 WASHINGTON AVE,BELLEVILLE,NJ,07109,40.790668000000004,-74.152049,34013
340135001962,Belleville PS3,230 JORALEMON ST,BELLEVILLE,NJ,07109,40.795076,-74.155552,34013
340135001964,Belleville PS4,30 MAGNOLIA ST,BELLEVILLE,NJ,07109,40.781879000000004,-74.180108,34013
340135001966,Belleville PS5,149 ADELAIDE ST,BELLEVILLE,NJ,07109,40.802769000000005,-74.156266,34013
340135001968,Belleville PS7,20 PASSAIC AVE,BELLEVILLE,NJ,07109,40.80122,-74.163532,34013
340135001970,Belleville PS8,183 UNION AVE,BELLEVILLE,NJ,07109,40.790316000000004,-74.158488,34013
340135001972,Belleville PS9,301 RALPH ST,BELLEVILLE,NJ,07109,40.79787,-74.143395,34013
340135001974,Belleville PS10,527 BELLEVILLE AVE,BELLEVILLE,NJ,07109,40.793406000000004,-74.171681,34013
340138001316,Bell Oaks Upper Elementary School,256  ANDERSON AVENUE,BELLMAWR,NJ,08031,39.870395,-75.090785,34007
340138001318,Bellmawr Park Elementary School,29 PEACH ROAD,BELLMAWR,NJ,08031,39.869414,-75.104303,34007
340138001320,Ethel M Burke Elementary School,112 SOUTH BLACK HORSE PIKE,BELLMAWR,NJ,08031,39.864667000000004,-75.07942200000001,34007
340141003750,Belmar Elementary,1101 MAIN STREET,BELMAR,NJ,07719,40.178136,-74.026908,34025
340144005794,Belvidere High School,809 OXFORD STREET,BELVIDERE,NJ,07823,40.82459,-75.065886,34041
340144005796,Oxford Street Elementary School,807 OXFORD STREET,BELVIDERE,NJ,07823,40.824946000000004,-75.067179,34041
340144005798,Third Street School,300 THIRD STREET,BELVIDERE,NJ,07823,40.8265,-75.077558,34041
340145000073,AUTISTIC,540 Farview Avenue,Paramus,NJ,07652,40.956152,-74.05781400000001,34003
340145000234,HEARING IMPAIRED,540 Farview Avenue,Paramus,NJ,07652,40.956152,-74.05781400000001,34003
340145000238,EMOTIONALLY DISTURBED,540 Farview Avenue,Paramus,NJ,07652,40.956152,-74.05781400000001,34003
340145000240,LIFE SKILLS,540 Farview Avenue,Paramus,NJ,07652,40.956152,-74.05781400000001,34003
340145005978,N. A. Bleshman Regional Day School,333 EAST RIDGEWOOD AVENUE,PARAMUS,NJ,07652,40.957812000000004,-74.05604100000001,34003
340145006020,MULTIPLY HANDICAPED,540 Farview Avenue,Paramus,NJ,07652,40.956152,-74.05781400000001,34003
340147000250,Bergen County Academies,200 Hackensack Avenue,Hackensack,NJ,07601,40.901939,-74.03399300000001,34003
340147000252,Bergen County Technical High School - Paramus,E.285 Pascack Road,Paramus,NJ,07652,40.957927,-74.058905,34003
340147000262,Bergen County Technical High School - Teterboro,504 Route 46 West,Teterboro,NJ,07608,40.860628,-74.054703,34003
340147000264,Bergen County Technical High School - Paramus,E.285 Pascack Road,Paramus,NJ,07652,40.957927,-74.058905,34003
340147003341,Applied Technology High School,400 Paramus Road,Paramus,NJ,07652,40.951576,-74.08861300000001,34003
340150000268,Bergenfield High School,80 S PROSPECT AVE,BERGENFIELD,NJ,07621,40.925075,-74.007391,34003
340150000270,Franklin Elementary School,2 N  FRANKLIN AVENUE,BERGENFIELD,NJ,07621,40.928512000000005,-74.003803,34003
340150000272,Hoover Elementary School,273 MURRAY HILL TERRACE,BERGENFIELD,NJ,07621,40.914246,-73.993423,34003
340150000274,Jefferson Elementary School,200 HICKORY AVENUE,BERGENFIELD,NJ,07621,40.932142,-73.987016,34003
340150000276,Lincoln Elementary School,115 HIGHVIEW AVENUE,BERGENFIELD,NJ,07621,40.917231,-74.007238,34003
340150000278,Roy W. Brown Middle School,130 S WASHINGTON AVE,BERGENFIELD,NJ,07621,40.923183,-73.997968,34003
340150000280,Washington Elementary School,49 S  SUMMIT STREET,BERGENFIELD,NJ,07621,40.926337000000004,-73.99298,34003
340153000201,Governor Livingston High School,175 WATCHUNG BOULEVARD,BERKELEY HEIGHTS,NJ,07922,40.687173,-74.386624,34039
340153000203,Mary Kay McMillin Early Childhood Center,651 MOUNTAIN AVENUE,BERKELEY HEIGHTS,NJ,07922,40.669605000000004,-74.436052,34039
340153005434,Thomas P. Hughes School,446 SNYDER AVE,BERKELEY HTS,NJ,07922,40.677133000000005,-74.42895200000001,34039
340153005436,Columbia Middle School,345 PLAINFIELD AVE,BERKELEY HTS,NJ,07922,40.676906,-74.440513,34039
340153005440,Mountain Park School,55 FAIRFAX DR,BERKELEY HTS,NJ,07922,40.668134,-74.451352,34039
340153005442,William Woodruff School,BRIARWOOD DR WEST,BERKELEY HTS,NJ,07922,40.688094,-74.43230100000001,34039
340156004574,Bayville Elementary School,356 ATLANTIC CITY BLVD,BAYVILLE,NJ,08721,39.917846000000004,-74.158793,34029
340156004576,Clara B. Worth Elementary School,57 CENTRAL PARKWAY,BAYVILLE,NJ,08721,39.889954,-74.164253,34029
340156004578,H & M Potter School,60 VEEDER LANE,BAYVILLE,NJ,08721,39.914374,-74.145391,34029
340156006125,Berkeley Township Elementary School,10 EMORY ROAD,BAYVILLE,NJ,08721,39.901129000000005,-74.15860500000001,34029
340159001324,Berlin Community School,215 S FRANKLIN AVE,BERLIN,NJ,08009,39.797153,-74.948211,34007
340162001328,Dwight D Eisenhower Middle School,235 Grove Avenue,West Berlin,NJ,08091,39.815196,-74.932848,34007
340162001332,John F Kennedy Elementary School,228 Mt Vernon Avenue,West Berlin,NJ,08091,39.814009,-74.935111,34007
340165000355,Mount Prospect Elementary School,111 Hansom Road,Basking Ridge,NJ,07920,40.656192000000004,-74.622707,34035
340165005124,Ridge High School,268 South Finley Avenue,Basking Ridge,NJ,07920,40.694157000000004,-74.547087,34035
340165005126,William Annin Middle School,70 Quincy Road,Basking Ridge,NJ,07920,40.682243,-74.565816,34035
340165005128,Oak Street School,70 West Oak Street,Basking Ridge,NJ,07920,40.705011,-74.552311,34035
340165005132,Liberty Corner School,61 Church Street,Liberty Corner,NJ,07938,40.666509000000005,-74.582736,34035
340165006021,Cedar Hill School,100 Peachtree Road,Basking Ridge,NJ,07920,40.69183,-74.54719,34035
340171002958,Ethel Hoppock Middle School,280 ASBURY  WEST PORTAL RD,ASBURY,NJ,08802,40.664475,-75.033288,34019
340171005895,Thomas B. Conley Elementary School,940 IRON BRIDGE RD,ASBURY,NJ,08802,40.683683,-74.99231,34019
340174000952,Beverly City School,601 BENTLEY AVE,BEVERLY,NJ,08010,40.060651,-74.92286200000001,34005
340177000425,Timber Creek Regional High School,501 JARVIS ROAD,ERIAL,NJ,08081,39.761839,-75.017743,34007
340177001336,Highland Regional High School,450 Erial Road,BLACKWOOD,NJ,08012,39.801933,-75.050173,34007
340177001338,Triton Regional High School,250 SCHUBERT AVE,RUNNEMEDE,NJ,08078,39.85008,-75.06335200000001,34007
340180005800,Blairstown Elementary School,1 SUNSET HILL ROAD,BLAIRSTOWN,NJ,07825,40.982494,-74.95403300000001,34041
340183000133,The Early Childhood Center @ Forest Glen,280 Davey Street,Bloomfield,NJ,07003,40.805445,-74.182208,34013
340183001980,Bloomfield High School,160 Broad Street,Bloomfield,NJ,07003,40.799573,-74.197502,34013
340183001982,Bloomfield Middle School,60 Huck Road,Bloomfield,NJ,07003,40.824543,-74.184208,34013
340183001986,Berkeley Elementary School,351 Bloomfield Ave,Bloomfield,NJ,07003,40.786137000000004,-74.193171,34013
340183001988,Brookdale Elementary School,1230 Broad Street,Bloomfield,NJ,07003,40.832855,-74.18223,34013
340183001992,Carteret Elementary School,158 Grove Street,Bloomfield,NJ,07003,40.778259,-74.190321,34013
340183001994,Demarest Elementary School,465 Broughton Ave,Bloomfield,NJ,07003,40.824323,-74.178229,34013
340183001996,Fairview Elementary School,376 Berkeley Avenue,Bloomfield,NJ,07003,40.793333000000004,-74.186289,34013
340183002000,Franklin Elementary School,85 Curtis Street,Bloomfield,NJ,07003,40.808551,-74.185511,34013
340183002002,Oak View Elementary School,150 Garrabrant Avenue,Bloomfield,NJ,07003,40.837956,-74.173334,34013
340183002004,Watsessing Elementary School,71 Prospect Street,Bloomfield,NJ,07003,40.785605000000004,-74.203787,34013
340186004754,Martha B. Day Elementary School,225 RAFKIND ROAD,BLOOMINGDALE,NJ,07403,41.016432,-74.320126,34031
340186004756,Samuel R. Donald Elementary School,29 CAPTOLENE AVENUE,BLOOMINGDALE,NJ,07403,41.004869,-74.333533,34031
340186004758,Walter T. Bergen Middle School,225 GLENWILD AVENUE,BLOOMINGDALE,NJ,07403,41.020542,-74.338384,34031
340189002960,Bloomsbury Borough School,20 Main Street,Bloomsbury,NJ,08804,40.654471,-75.086566,34019
340192000284,Bogota Jr./Sr. High School,2 HENRY C  LUTHIN PLACE,BOGOTA,NJ,07603,40.877697000000005,-74.023041,34003
340192000286,E. Roy Bixby,25 FISCHER AVE,BOGOTA,NJ,07603,40.869128,-74.026909,34003
340192000290,Lillian M. Steen,134 W. Main,BOGOTA,NJ,07603,40.878244,-74.032627,34003
340195004154,Boonton High School,306 LATHROP AVENUE,BOONTON,NJ,07005,40.90269,-74.404022,34027
340195004156,John Hill School,435 LATHROP AVENUE,BOONTON,NJ,07005,40.900752000000004,-74.401798,34027
340195004158,School Street School,720 BIRCH STREET,BOONTON,NJ,07005,40.907034,-74.412487,34027
340198004162,Rockaway Valley School,11 VALLEY ROAD,BOONTON TOWNSHIP,NJ,07005,40.924298,-74.43078,34027
340203000801,Bordentown Regional Middle School,50 DUNNS MILL ROAD,BORDENTOWN,NJ,08505,40.131856,-74.713559,34005
340203000960,Bordentown Regional High School,318 WARD AVE,BORDENTOWN,NJ,08505,40.154637,-74.683858,34005
340203005925,Clara Barton Elementary,100 CROSSWICKS ST,BORDENTOWN,NJ,08505,40.145734000000004,-74.707552,34005
340203005926,Mac Farland Intermediate,87 CROSSWICKS ST,BORDENTOWN,NJ,08505,40.14682,-74.707676,34005
340203005927,Peter Muschal Elementary,323 WARD AVE,BORDENTOWN,NJ,08505,40.151537000000005,-74.685231,34005
340210000790,LaMonte-Annex Elementary School,330 West Second Street,Bound Brook,NJ,08805,40.563533,-74.541534,34035
340210003331,Smalley Elementary School,163 Cherry Ave,Bound Brook,NJ,08805,40.570451,-74.538686,34035
340210003340,Community Middle School,120 East Second Street,Bound Brook,NJ,08805,40.562634,-74.532583,34035
340210003360,Lafayette Elementary School,60 West High Street,Bound Brook,NJ,08805,40.564403,-74.536724,34035
340210005144,Bound Brook High School,111 West Union Avenue,Bound Brook,NJ,08805,40.567618,-74.536458,34035
340213003752,Bradley Beach Elementary School,515 BRINLEY AVENUE,BRADLEY BEACH,NJ,07720,40.202397000000005,-74.015679,34025
340216000199,Whiton Elementary School,470 Whiton Road,NESHANIC STATION,NJ,08853,40.545115,-74.722438,34035
340216005154,Branchburg Central Middle School,220 Baird Road,Branchburg,NJ,08876,40.574014,-74.713683,34035
340216005158,Stony Brook School,136 Cedar Grove Road,BRANCHBURG,NJ,08876,40.576966,-74.698879,34035
340222000166,Warren H. Wolf Elementary School,224  260 CHAMBERS BRIDGE RD,BRICK,NJ,08723,40.068495,-74.14883,34029
340222004582,Brick Township High School,346 CHAMBERS BRIDGE RD,BRICK TOWN,NJ,08723,40.073233,-74.153154,34029
340222004584,Drum Point Road Elementary School,41 DRUM POINT RD,BRICK TOWN,NJ,08723,40.044663,-74.139005,34029
340222004586,Emma Havens Young Elementary School,43 DRUM POINT RD,BRICK,NJ,08723,40.043388,-74.137409,34029
340222004588,Herbertsville Elementary School,2282 LANES MILL RD,BRICK,NJ,08724,40.111871,-74.112202,34029
340222004590,Lake Riviera Middle School,171 BEAVERSON BOULEVARD,BRICK,NJ,08723,40.028704000000005,-74.157436,34029
340222004592,Lanes Mill Elementary School,1891 LANES MILL RD,BRICK,NJ,08724,40.101532,-74.13396300000001,34029
340222004596,Midstreams Elementary School,500 MIDSTREAMS RD,BRICK TOWN,NJ,08724,40.068108,-74.100081,34029
340222004598,Osbornville Elementary School,218 DRUM POINT RD,BRICK,NJ,08723,40.04453,-74.123118,34029
340222004600,Veterans Memorial Elementary School,103 HENDRICKSON AVENUE,BRICK,NJ,08724,40.084188000000005,-74.116665,34029
340222004602,Veterans Memorial Middle School,105 HENDRICKSON AVENUE,BRICK TOWN,NJ,08724,40.083298,-74.11836000000001,34029
340222005896,Brick Township Memorial High School,2001 LANES MILL RD,BRICK,NJ,08724,40.104332,-74.129017,34029
340225000581,Geraldine O Foster Early Childhood Center,550 BUCKSHUTEM ROAD,BRIDGETON,NJ,08302,39.423635000000004,-75.215136,34011
340225001784,Bridgeton High School,111 N WEST AVENUE,BRIDGETON,NJ,08302,39.437981,-75.24487500000001,34011
340225001786,Broad Street School,251 WEST BROAD STREET,BRIDGETON,NJ,08302,39.430849,-75.245206,34011
340225001788,Buckshutem Road School,550 BUCKSHUTEM ROAD,BRIDGETON,NJ,08302,39.423583,-75.215035,34011
340225001790,Cherry Street School,11 CHERRY STREET,BRIDGETON,NJ,08302,39.419146000000005,-75.220566,34011
340225001794,Indian Ave School,399 INDIAN AVENUE,BRIDGETON,NJ,08302,39.440598,-75.218002,34011
340225001800,Quarter Mile Lane School,300 QUARTER MILE LANE,BRIDGETON,NJ,08302,39.419936,-75.24906200000001,34011
340225001804,West Avenue School,51 NORTH WEST AVENUE,BRIDGETON,NJ,08302,39.434313,-75.245406,34011
340228000173,Bridgewater-Raritan High School,600 Garretson Road,Bridgewater,NJ,08807,40.592828000000004,-74.633368,34035
340228005162,Bridgewater-Raritan Middle School,128 Merriwood Road,Bridgewater,NJ,08807,40.581897000000005,-74.586819,34035
340228005166,Adamsville Primary School,400 Union Avenue,Bridgewater,NJ,08807,40.569337000000004,-74.581581,34035
340228005168,Bradley Gardens Primary School,148 Pine Street,Bridgewater,NJ,08807,40.562768,-74.66348500000001,34035
340228005170,Crim Primary School,1300 Crim Road,Bridgewater,NJ,08807,40.61313,-74.591136,34035
340228005172,Eisenhower Intermediate School,791 Eisenhower Avenue,Bridgewater,NJ,08807,40.615268,-74.648739,34035
340228005178,Hillside Intermediate School,844 Brown Road,Bridgewater,NJ,08807,40.627899,-74.628817,34035
340228005180,John F. Kennedy Primary School,255 Woodmere Street,Raritan,NJ,08869,40.568636000000005,-74.648458,34035
340228005186,Van Holten Primary School,360 Van Holten Road,Bridgewater,NJ,08807,40.602015,-74.652137,34035
340228006047,Hamilton Primary School,9 Hamilton Lane,Basking Ridge,NJ,07920,40.637278,-74.614401,34035
340228006126,Milltown Primary School,611 Milltown Road,Bridgewater,NJ,08807,40.598165,-74.672791,34035
340231003754,Brielle Elementary School,605 UNION LANE,BRIELLE,NJ,08730,40.111689,-74.060654,34025
